Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_003713205.1	Primary Assembly	Un			RHJT01000182.1	Chromosome		NW_020862163.1	unplaced-scaffold	279083			ScVebR1_173;HRSCAF=691
GCA_003713205.1	Primary Assembly	Un			RHJT01000183.1	Chromosome		NW_020862174.1	unplaced-scaffold	185166			ScVebR1_174;HRSCAF=694
GCA_003713205.1	Primary Assembly	Un			RHJT01000184.1	Chromosome		NW_020862185.1	unplaced-scaffold	70402			ScVebR1_175;HRSCAF=696
GCA_003713205.1	Primary Assembly	Un			RHJT01000185.1	Chromosome		NW_020862196.1	unplaced-scaffold	96407			ScVebR1_176;HRSCAF=698
GCA_003713205.1	Primary Assembly	Un			RHJT01000186.1	Chromosome		NW_020862206.1	unplaced-scaffold	146272			ScVebR1_177;HRSCAF=710
GCA_003713205.1	Primary Assembly	Un			RHJT01000187.1	Chromosome		NW_020862217.1	unplaced-scaffold	59771			ScVebR1_178;HRSCAF=713
GCA_003713205.1	Primary Assembly	Un			RHJT01000188.1	Chromosome		NW_020862227.1	unplaced-scaffold	151230			ScVebR1_179;HRSCAF=719
GCA_003713205.1	Primary Assembly	Un			RHJT01000189.1	Chromosome		NW_020862238.1	unplaced-scaffold	452723			ScVebR1_180;HRSCAF=731
GCA_003713205.1	Primary Assembly	Un			RHJT01000190.1	Chromosome		NW_020862249.1	unplaced-scaffold	125929			ScVebR1_181;HRSCAF=736
GCA_003713205.1	Primary Assembly	Un			RHJT01000191.1	Chromosome		NW_020862260.1	unplaced-scaffold	181347			ScVebR1_182;HRSCAF=740
GCA_003713205.1	Primary Assembly	Un			RHJT01000192.1	Chromosome		NW_020862271.1	unplaced-scaffold	125515			ScVebR1_183;HRSCAF=745
GCA_003713205.1	Primary Assembly	Un			RHJT01000193.1	Chromosome		NW_020862282.1	unplaced-scaffold	77389			ScVebR1_184;HRSCAF=748
GCA_003713205.1	Primary Assembly	Un			RHJT01000194.1	Chromosome		NW_020862293.1	unplaced-scaffold	110932			ScVebR1_185;HRSCAF=751
GCA_003713205.1	Primary Assembly	Un			RHJT01000195.1	Chromosome		NW_020862304.1	unplaced-scaffold	68096			ScVebR1_186;HRSCAF=759
GCA_003713205.1	Primary Assembly	Un			RHJT01000196.1	Chromosome		NW_020862315.1	unplaced-scaffold	101900			ScVebR1_187;HRSCAF=766
GCA_003713205.1	Primary Assembly	Un			RHJT01000197.1	Chromosome		NW_020862326.1	unplaced-scaffold	85188			ScVebR1_188;HRSCAF=767
GCA_003713205.1	Primary Assembly	Un			RHJT01000198.1	Chromosome		NW_020862337.1	unplaced-scaffold	141907			ScVebR1_189;HRSCAF=777
GCA_003713205.1	Primary Assembly	Un			RHJT01000199.1	Chromosome		NW_020862348.1	unplaced-scaffold	94005			ScVebR1_190;HRSCAF=780
GCA_003713205.1	Primary Assembly	Un			RHJT01000200.1	Chromosome		NW_020862359.1	unplaced-scaffold	74814			ScVebR1_191;HRSCAF=781
GCA_003713205.1	Primary Assembly	Un			RHJT01000201.1	Chromosome		NW_020862369.1	unplaced-scaffold	145119			ScVebR1_192;HRSCAF=782
GCA_003713205.1	Primary Assembly	Un			RHJT01000202.1	Chromosome		NW_020862380.1	unplaced-scaffold	63927			ScVebR1_193;HRSCAF=783
GCA_003713205.1	Primary Assembly	Un			RHJT01000203.1	Chromosome		NW_020862390.1	unplaced-scaffold	99401			ScVebR1_194;HRSCAF=787
GCA_003713205.1	Primary Assembly	Un			RHJT01000204.1	Chromosome		NW_020862401.1	unplaced-scaffold	150831			ScVebR1_195;HRSCAF=788
GCA_003713205.1	Primary Assembly	Un			RHJT01000205.1	Chromosome		NW_020862412.1	unplaced-scaffold	69468			ScVebR1_196;HRSCAF=802
GCA_003713205.1	Primary Assembly	Un			RHJT01000206.1	Chromosome		NW_020862423.1	unplaced-scaffold	81139			ScVebR1_197;HRSCAF=806
GCA_003713205.1	Primary Assembly	Un			RHJT01000207.1	Chromosome		NW_020862434.1	unplaced-scaffold	158494			ScVebR1_198;HRSCAF=810
GCA_003713205.1	Primary Assembly	Un			RHJT01000208.1	Chromosome		NW_020862445.1	unplaced-scaffold	244819			ScVebR1_199;HRSCAF=816
GCA_003713205.1	Primary Assembly	Un			RHJT01000209.1	Chromosome		NW_020862458.1	unplaced-scaffold	387580			ScVebR1_200;HRSCAF=821
GCA_003713205.1	Primary Assembly	Un			RHJT01000210.1	Chromosome		NW_020862469.1	unplaced-scaffold	132866			ScVebR1_201;HRSCAF=823
GCA_003713205.1	Primary Assembly	Un			RHJT01000211.1	Chromosome		NW_020862480.1	unplaced-scaffold	217380			ScVebR1_202;HRSCAF=824
GCA_003713205.1	Primary Assembly	Un			RHJT01000212.1	Chromosome		NW_020862491.1	unplaced-scaffold	127433			ScVebR1_203;HRSCAF=826
GCA_003713205.1	Primary Assembly	Un			RHJT01000213.1	Chromosome		NW_020862502.1	unplaced-scaffold	172095			ScVebR1_204;HRSCAF=828
GCA_003713205.1	Primary Assembly	Un			RHJT01000214.1	Chromosome		NW_020862513.1	unplaced-scaffold	226752			ScVebR1_205;HRSCAF=829
GCA_003713205.1	Primary Assembly	Un			RHJT01000215.1	Chromosome		NW_020862523.1	unplaced-scaffold	108875			ScVebR1_206;HRSCAF=835
GCA_003713205.1	Primary Assembly	Un			RHJT01000216.1	Chromosome		NW_020862533.1	unplaced-scaffold	67949			ScVebR1_207;HRSCAF=836
GCA_003713205.1	Primary Assembly	Un			RHJT01000217.1	Chromosome		NW_020862544.1	unplaced-scaffold	231414			ScVebR1_208;HRSCAF=841
GCA_003713205.1	Primary Assembly	Un			RHJT01000218.1	Chromosome		NW_020862555.1	unplaced-scaffold	90311			ScVebR1_209;HRSCAF=845
GCA_003713205.1	Primary Assembly	Un			RHJT01000219.1	Chromosome		NW_020862567.1	unplaced-scaffold	88841			ScVebR1_210;HRSCAF=848
GCA_003713205.1	Primary Assembly	Un			RHJT01000220.1	Chromosome		NW_020862578.1	unplaced-scaffold	77999			ScVebR1_211;HRSCAF=849
GCA_003713205.1	Primary Assembly	Un			RHJT01000221.1	Chromosome		NW_020862589.1	unplaced-scaffold	18117			ScVebR1_212;HRSCAF=850
GCA_003713205.1	Primary Assembly	Un			RHJT01000222.1	Chromosome		NW_020862600.1	unplaced-scaffold	29662			ScVebR1_213;HRSCAF=851
GCA_003713205.1	Primary Assembly	Un			RHJT01000223.1	Chromosome		NW_020862611.1	unplaced-scaffold	20574			ScVebR1_214;HRSCAF=853
GCA_003713205.1	Primary Assembly	Un			RHJT01000224.1	Chromosome		NW_020862622.1	unplaced-scaffold	46819			ScVebR1_215;HRSCAF=854
GCA_003713205.1	Primary Assembly	Un			RHJT01000225.1	Chromosome		NW_020862633.1	unplaced-scaffold	19604			ScVebR1_216;HRSCAF=855
GCA_003713205.1	Primary Assembly	Un			RHJT01000226.1	Chromosome		NW_020862644.1	unplaced-scaffold	42714			ScVebR1_217;HRSCAF=856
GCA_003713205.1	Primary Assembly	Un			RHJT01000227.1	Chromosome		NW_020862654.1	unplaced-scaffold	52958			ScVebR1_218;HRSCAF=857
GCA_003713205.1	Primary Assembly	Un			RHJT01000228.1	Chromosome		NW_020862664.1	unplaced-scaffold	16464			ScVebR1_219;HRSCAF=858
GCA_003713205.1	Primary Assembly	Un			RHJT01000229.1	Chromosome		NW_020862676.1	unplaced-scaffold	10103			ScVebR1_220;HRSCAF=859
GCA_003713205.1	Primary Assembly	Un			RHJT01000230.1	Chromosome		NW_020862686.1	unplaced-scaffold	29659			ScVebR1_221;HRSCAF=860
GCA_003713205.1	Primary Assembly	Un			RHJT01000231.1	Chromosome		NW_020862697.1	unplaced-scaffold	18732			ScVebR1_222;HRSCAF=861
GCA_003713205.1	Primary Assembly	Un			RHJT01000232.1	Chromosome		NW_020862708.1	unplaced-scaffold	38904			ScVebR1_223;HRSCAF=862
GCA_003713205.1	Primary Assembly	Un			RHJT01000233.1	Chromosome		NW_020862719.1	unplaced-scaffold	77364			ScVebR1_224;HRSCAF=863
GCA_003713205.1	Primary Assembly	Un			RHJT01000234.1	Chromosome		NW_020862730.1	unplaced-scaffold	6300			ScVebR1_225;HRSCAF=864
GCA_003713205.1	Primary Assembly	Un			RHJT01000235.1	Chromosome		NW_020862741.1	unplaced-scaffold	13286			ScVebR1_226;HRSCAF=865
GCA_003713205.1	Primary Assembly	Un			RHJT01000236.1	Chromosome		NW_020862752.1	unplaced-scaffold	20484			ScVebR1_227;HRSCAF=866
GCA_003713205.1	Primary Assembly	Un			RHJT01000237.1	Chromosome		NW_020862763.1	unplaced-scaffold	22180			ScVebR1_228;HRSCAF=867
GCA_003713205.1	Primary Assembly	Un			RHJT01000238.1	Chromosome		NW_020862774.1	unplaced-scaffold	44029			ScVebR1_229;HRSCAF=868
GCA_003713205.1	Primary Assembly	Un			RHJT01000239.1	Chromosome		NW_020862786.1	unplaced-scaffold	51148			ScVebR1_230;HRSCAF=869
GCA_003713205.1	Primary Assembly	Un			RHJT01000240.1	Chromosome		NW_020862797.1	unplaced-scaffold	15807			ScVebR1_231;HRSCAF=870
GCA_003713205.1	Primary Assembly	Un			RHJT01000241.1	Chromosome		NW_020862808.1	unplaced-scaffold	63449			ScVebR1_232;HRSCAF=871
GCA_003713205.1	Primary Assembly	Un			RHJT01000242.1	Chromosome		NW_020862829.1	unplaced-scaffold	32058			ScVebR1_234;HRSCAF=873
GCA_003713205.1	Primary Assembly	Un			RHJT01000243.1	Chromosome		NW_020862839.1	unplaced-scaffold	21140			ScVebR1_235;HRSCAF=874
GCA_003713205.1	Primary Assembly	Un			RHJT01000244.1	Chromosome		NW_020862850.1	unplaced-scaffold	8460			ScVebR1_236;HRSCAF=875
GCA_003713205.1	Primary Assembly	Un			RHJT01000245.1	Chromosome		NW_020862861.1	unplaced-scaffold	17757			ScVebR1_237;HRSCAF=876
GCA_003713205.1	Primary Assembly	Un			RHJT01000246.1	Chromosome		NW_020862872.1	unplaced-scaffold	18227			ScVebR1_238;HRSCAF=877
GCA_003713205.1	Primary Assembly	Un			RHJT01000247.1	Chromosome		NW_020862883.1	unplaced-scaffold	14343			ScVebR1_239;HRSCAF=878
GCA_003713205.1	Primary Assembly	Un			RHJT01000248.1	Chromosome		NW_020862895.1	unplaced-scaffold	15978			ScVebR1_240;HRSCAF=879
GCA_003713205.1	Primary Assembly	Un			RHJT01000249.1	Chromosome		NW_020862906.1	unplaced-scaffold	5936			ScVebR1_241;HRSCAF=880
GCA_003713205.1	Primary Assembly	Un			RHJT01000250.1	Chromosome		NW_020862916.1	unplaced-scaffold	15541			ScVebR1_242;HRSCAF=881
GCA_003713205.1	Primary Assembly	Un			RHJT01000251.1	Chromosome		NW_020862927.1	unplaced-scaffold	61379			ScVebR1_243;HRSCAF=883
GCA_003713205.1	Primary Assembly	Un			RHJT01000252.1	Chromosome		NW_020862938.1	unplaced-scaffold	21573			ScVebR1_244;HRSCAF=885
GCA_003713205.1	Primary Assembly	Un			RHJT01000253.1	Chromosome		NW_020862949.1	unplaced-scaffold	33842			ScVebR1_245;HRSCAF=887
GCA_003713205.1	Primary Assembly	Un			RHJT01000254.1	Chromosome		NW_020862960.1	unplaced-scaffold	20733			ScVebR1_246;HRSCAF=888
GCA_003713205.1	Primary Assembly	Un			RHJT01000255.1	Chromosome		NW_020862971.1	unplaced-scaffold	49980			ScVebR1_247;HRSCAF=889
GCA_003713205.1	Primary Assembly	Un			RHJT01000256.1	Chromosome		NW_020862981.1	unplaced-scaffold	33097			ScVebR1_248;HRSCAF=890
GCA_003713205.1	Primary Assembly	Un			RHJT01000257.1	Chromosome		NW_020862992.1	unplaced-scaffold	55590			ScVebR1_249;HRSCAF=891
GCA_003713205.1	Primary Assembly	Un			RHJT01000258.1	Chromosome		NW_020863004.1	unplaced-scaffold	23266			ScVebR1_250;HRSCAF=892
GCA_003713205.1	Primary Assembly	Un			RHJT01000259.1	Chromosome		NW_020863014.1	unplaced-scaffold	53743			ScVebR1_251;HRSCAF=893
GCA_003713205.1	Primary Assembly	Un			RHJT01000260.1	Chromosome		NW_020863025.1	unplaced-scaffold	71606			ScVebR1_252;HRSCAF=894
GCA_003713205.1	Primary Assembly	Un			RHJT01000261.1	Chromosome		NW_020863035.1	unplaced-scaffold	48159			ScVebR1_253;HRSCAF=895
GCA_003713205.1	Primary Assembly	Un			RHJT01000262.1	Chromosome		NW_020863046.1	unplaced-scaffold	37752			ScVebR1_254;HRSCAF=896
GCA_003713205.1	Primary Assembly	Un			RHJT01000263.1	Chromosome		NW_020863056.1	unplaced-scaffold	18170			ScVebR1_255;HRSCAF=897
GCA_003713205.1	Primary Assembly	Un			RHJT01000264.1	Chromosome		NW_020863067.1	unplaced-scaffold	30186			ScVebR1_256;HRSCAF=898
GCA_003713205.1	Primary Assembly	Un			RHJT01000265.1	Chromosome		NW_020863078.1	unplaced-scaffold	15612			ScVebR1_257;HRSCAF=899
GCA_003713205.1	Primary Assembly	Un			RHJT01000266.1	Chromosome		NW_020863089.1	unplaced-scaffold	39571			ScVebR1_258;HRSCAF=901
GCA_003713205.1	Primary Assembly	Un			RHJT01000267.1	Chromosome		NW_020863100.1	unplaced-scaffold	54204			ScVebR1_259;HRSCAF=902
GCA_003713205.1	Primary Assembly	Un			RHJT01000268.1	Chromosome		NW_020863112.1	unplaced-scaffold	9709			ScVebR1_260;HRSCAF=903
GCA_003713205.1	Primary Assembly	Un			RHJT01000269.1	Chromosome		NW_020863123.1	unplaced-scaffold	15569			ScVebR1_261;HRSCAF=904
GCA_003713205.1	Primary Assembly	Un			RHJT01000270.1	Chromosome		NW_020863134.1	unplaced-scaffold	10231			ScVebR1_262;HRSCAF=905
GCA_003713205.1	Primary Assembly	Un			RHJT01000271.1	Chromosome		NW_020863145.1	unplaced-scaffold	19796			ScVebR1_263;HRSCAF=907
GCA_003713205.1	Primary Assembly	Un			RHJT01000272.1	Chromosome		NW_020863156.1	unplaced-scaffold	18358			ScVebR1_264;HRSCAF=908
GCA_003713205.1	Primary Assembly	Un			RHJT01000273.1	Chromosome		NW_020863167.1	unplaced-scaffold	17319			ScVebR1_265;HRSCAF=909
GCA_003713205.1	Primary Assembly	Un			RHJT01000274.1	Chromosome		NW_020863178.1	unplaced-scaffold	39718			ScVebR1_266;HRSCAF=910
GCA_003713205.1	Primary Assembly	Un			RHJT01000275.1	Chromosome		NW_020863189.1	unplaced-scaffold	71624			ScVebR1_267;HRSCAF=911
GCA_003713205.1	Primary Assembly	Un			RHJT01000276.1	Chromosome		NW_020863199.1	unplaced-scaffold	20131			ScVebR1_268;HRSCAF=912
GCA_003713205.1	Primary Assembly	Un			RHJT01000277.1	Chromosome		NW_020863210.1	unplaced-scaffold	8434			ScVebR1_269;HRSCAF=913
GCA_003713205.1	Primary Assembly	Un			RHJT01000278.1	Chromosome		NW_020863221.1	unplaced-scaffold	6472			ScVebR1_270;HRSCAF=914
GCA_003713205.1	Primary Assembly	Un			RHJT01000279.1	Chromosome		NW_020863231.1	unplaced-scaffold	77939			ScVebR1_271;HRSCAF=916
GCA_003713205.1	Primary Assembly	Un			RHJT01000280.1	Chromosome		NW_020863241.1	unplaced-scaffold	16509			ScVebR1_272;HRSCAF=917
GCA_003713205.1	Primary Assembly	Un			RHJT01000281.1	Chromosome		NW_020863252.1	unplaced-scaffold	16029			ScVebR1_273;HRSCAF=918
GCA_003713205.1	Primary Assembly	Un			RHJT01000282.1	Chromosome		NW_020863263.1	unplaced-scaffold	14697			ScVebR1_274;HRSCAF=919
GCA_003713205.1	Primary Assembly	Un			RHJT01000283.1	Chromosome		NW_020863274.1	unplaced-scaffold	42103			ScVebR1_275;HRSCAF=920
GCA_003713205.1	Primary Assembly	Un			RHJT01000284.1	Chromosome		NW_020863285.1	unplaced-scaffold	22909			ScVebR1_276;HRSCAF=923
GCA_003713205.1	Primary Assembly	Un			RHJT01000285.1	Chromosome		NW_020863296.1	unplaced-scaffold	25304			ScVebR1_277;HRSCAF=924
GCA_003713205.1	Primary Assembly	Un			RHJT01000286.1	Chromosome		NW_020863307.1	unplaced-scaffold	53489			ScVebR1_278;HRSCAF=925
GCA_003713205.1	Primary Assembly	Un			RHJT01000287.1	Chromosome		NW_020863318.1	unplaced-scaffold	16363			ScVebR1_279;HRSCAF=926
GCA_003713205.1	Primary Assembly	Un			RHJT01000288.1	Chromosome		NW_020863330.1	unplaced-scaffold	35067			ScVebR1_280;HRSCAF=927
GCA_003713205.1	Primary Assembly	Un			RHJT01000289.1	Chromosome		NW_020863341.1	unplaced-scaffold	4882			ScVebR1_281;HRSCAF=928
GCA_003713205.1	Primary Assembly	Un			RHJT01000290.1	Chromosome		NW_020863352.1	unplaced-scaffold	20492			ScVebR1_282;HRSCAF=929
GCA_003713205.1	Primary Assembly	Un			RHJT01000291.1	Chromosome		NW_020863363.1	unplaced-scaffold	31478			ScVebR1_283;HRSCAF=930
GCA_003713205.1	Primary Assembly	Un			RHJT01000292.1	Chromosome		NW_020863374.1	unplaced-scaffold	17996			ScVebR1_284;HRSCAF=931
GCA_003713205.1	Primary Assembly	Un			RHJT01000293.1	Chromosome		NW_020863385.1	unplaced-scaffold	23160			ScVebR1_285;HRSCAF=932
GCA_003713205.1	Primary Assembly	Un			RHJT01000294.1	Chromosome		NW_020863396.1	unplaced-scaffold	24627			ScVebR1_286;HRSCAF=933
GCA_003713205.1	Primary Assembly	Un			RHJT01000295.1	Chromosome		NW_020863407.1	unplaced-scaffold	67948			ScVebR1_287;HRSCAF=934
GCA_003713205.1	Primary Assembly	Un			RHJT01000296.1	Chromosome		NW_020863417.1	unplaced-scaffold	22435			ScVebR1_288;HRSCAF=935
GCA_003713205.1	Primary Assembly	Un			RHJT01000297.1	Chromosome		NW_020863428.1	unplaced-scaffold	48954			ScVebR1_289;HRSCAF=937
GCA_003713205.1	Primary Assembly	Un			RHJT01000298.1	Chromosome		NW_020863439.1	unplaced-scaffold	17045			ScVebR1_290;HRSCAF=938
GCA_003713205.1	Primary Assembly	Un			RHJT01000299.1	Chromosome		NW_020863450.1	unplaced-scaffold	25234			ScVebR1_291;HRSCAF=939
GCA_003713205.1	Primary Assembly	Un			RHJT01000300.1	Chromosome		NW_020863461.1	unplaced-scaffold	29341			ScVebR1_292;HRSCAF=940
GCA_003713205.1	Primary Assembly	Un			RHJT01000301.1	Chromosome		NW_020863472.1	unplaced-scaffold	13282			ScVebR1_293;HRSCAF=942
GCA_003713205.1	Primary Assembly	Un			RHJT01000302.1	Chromosome		NW_020863482.1	unplaced-scaffold	24122			ScVebR1_294;HRSCAF=944
GCA_003713205.1	Primary Assembly	Un			RHJT01000303.1	Chromosome		NW_020863493.1	unplaced-scaffold	14346			ScVebR1_295;HRSCAF=945
GCA_003713205.1	Primary Assembly	Un			RHJT01000304.1	Chromosome		NW_020863503.1	unplaced-scaffold	11565			ScVebR1_296;HRSCAF=946
GCA_003713205.1	Primary Assembly	Un			RHJT01000305.1	Chromosome		NW_020863513.1	unplaced-scaffold	30891			ScVebR1_297;HRSCAF=947
GCA_003713205.1	Primary Assembly	Un			RHJT01000306.1	Chromosome		NW_020863524.1	unplaced-scaffold	17468			ScVebR1_298;HRSCAF=948
GCA_003713205.1	Primary Assembly	Un			RHJT01000307.1	Chromosome		NW_020863535.1	unplaced-scaffold	16406			ScVebR1_299;HRSCAF=950
GCA_003713205.1	Primary Assembly	Un			RHJT01000308.1	Chromosome		NW_020863547.1	unplaced-scaffold	24296			ScVebR1_300;HRSCAF=951
GCA_003713205.1	Primary Assembly	Un			RHJT01000309.1	Chromosome		NW_020863557.1	unplaced-scaffold	48233			ScVebR1_301;HRSCAF=952
GCA_003713205.1	Primary Assembly	Un			RHJT01000310.1	Chromosome		NW_020863568.1	unplaced-scaffold	23745			ScVebR1_302;HRSCAF=953
GCA_003713205.1	Primary Assembly	Un			RHJT01000311.1	Chromosome		NW_020863579.1	unplaced-scaffold	10742			ScVebR1_303;HRSCAF=954
GCA_003713205.1	Primary Assembly	Un			RHJT01000312.1	Chromosome		NW_020863590.1	unplaced-scaffold	26243			ScVebR1_304;HRSCAF=955
GCA_003713205.1	Primary Assembly	Un			RHJT01000313.1	Chromosome		NW_020863601.1	unplaced-scaffold	98966			ScVebR1_305;HRSCAF=957
GCA_003713205.1	Primary Assembly	Un			RHJT01000314.1	Chromosome		NW_020863612.1	unplaced-scaffold	10946			ScVebR1_306;HRSCAF=958
GCA_003713205.1	Primary Assembly	Un			RHJT01000315.1	Chromosome		NW_020863623.1	unplaced-scaffold	20932			ScVebR1_307;HRSCAF=959
GCA_003713205.1	Primary Assembly	Un			RHJT01000316.1	Chromosome		NW_020863634.1	unplaced-scaffold	6173			ScVebR1_308;HRSCAF=960
GCA_003713205.1	Primary Assembly	Un			RHJT01000317.1	Chromosome		NW_020863645.1	unplaced-scaffold	89286			ScVebR1_309;HRSCAF=961
GCA_003713205.1	Primary Assembly	Un			RHJT01000318.1	Chromosome		NW_020863656.1	unplaced-scaffold	10752			ScVebR1_310;HRSCAF=962
GCA_003713205.1	Primary Assembly	Un			RHJT01000319.1	Chromosome		NW_020863667.1	unplaced-scaffold	38325			ScVebR1_311;HRSCAF=963
GCA_003713205.1	Primary Assembly	Un			RHJT01000320.1	Chromosome		NW_020863678.1	unplaced-scaffold	10774			ScVebR1_312;HRSCAF=964
GCA_003713205.1	Primary Assembly	Un			RHJT01000321.1	Chromosome		NW_020863689.1	unplaced-scaffold	21306			ScVebR1_313;HRSCAF=966
GCA_003713205.1	Primary Assembly	Un			RHJT01000322.1	Chromosome		NW_020863700.1	unplaced-scaffold	12015			ScVebR1_314;HRSCAF=967
GCA_003713205.1	Primary Assembly	Un			RHJT01000323.1	Chromosome		NW_020863710.1	unplaced-scaffold	16869			ScVebR1_315;HRSCAF=968
GCA_003713205.1	Primary Assembly	Un			RHJT01000324.1	Chromosome		NW_020863721.1	unplaced-scaffold	18011			ScVebR1_316;HRSCAF=970
GCA_003713205.1	Primary Assembly	Un			RHJT01000325.1	Chromosome		NW_020863732.1	unplaced-scaffold	81643			ScVebR1_317;HRSCAF=971
GCA_003713205.1	Primary Assembly	Un			RHJT01000326.1	Chromosome		NW_020863743.1	unplaced-scaffold	42276			ScVebR1_318;HRSCAF=972
GCA_003713205.1	Primary Assembly	Un			RHJT01000327.1	Chromosome		NW_020863754.1	unplaced-scaffold	72732			ScVebR1_319;HRSCAF=973
GCA_003713205.1	Primary Assembly	Un			RHJT01000328.1	Chromosome		NW_020863766.1	unplaced-scaffold	9481			ScVebR1_320;HRSCAF=974
GCA_003713205.1	Primary Assembly	Un			RHJT01000329.1	Chromosome		NW_020863787.1	unplaced-scaffold	39357			ScVebR1_322;HRSCAF=976
GCA_003713205.1	Primary Assembly	Un			RHJT01000330.1	Chromosome		NW_020863798.1	unplaced-scaffold	34952			ScVebR1_323;HRSCAF=977
GCA_003713205.1	Primary Assembly	Un			RHJT01000331.1	Chromosome		NW_020863808.1	unplaced-scaffold	35951			ScVebR1_324;HRSCAF=978
GCA_003713205.1	Primary Assembly	Un			RHJT01000332.1	Chromosome		NW_020863819.1	unplaced-scaffold	24995			ScVebR1_325;HRSCAF=982
GCA_003713205.1	Primary Assembly	Un			RHJT01000333.1	Chromosome		NW_020863830.1	unplaced-scaffold	18311			ScVebR1_326;HRSCAF=983
GCA_003713205.1	Primary Assembly	Un			RHJT01000334.1	Chromosome		NW_020863840.1	unplaced-scaffold	22623			ScVebR1_327;HRSCAF=984
GCA_003713205.1	Primary Assembly	Un			RHJT01000335.1	Chromosome		NW_020863851.1	unplaced-scaffold	49446			ScVebR1_328;HRSCAF=985
GCA_003713205.1	Primary Assembly	Un			RHJT01000336.1	Chromosome		NW_020863862.1	unplaced-scaffold	25596			ScVebR1_329;HRSCAF=986
GCA_003713205.1	Primary Assembly	Un			RHJT01000337.1	Chromosome		NW_020863874.1	unplaced-scaffold	4622			ScVebR1_330;HRSCAF=987
GCA_003713205.1	Primary Assembly	Un			RHJT01000338.1	Chromosome		NW_020863885.1	unplaced-scaffold	25105			ScVebR1_331;HRSCAF=989
GCA_003713205.1	Primary Assembly	Un			RHJT01000339.1	Chromosome		NW_020863896.1	unplaced-scaffold	35290			ScVebR1_332;HRSCAF=990
GCA_003713205.1	Primary Assembly	Un			RHJT01000340.1	Chromosome		NW_020863907.1	unplaced-scaffold	12502			ScVebR1_333;HRSCAF=991
GCA_003713205.1	Primary Assembly	Un			RHJT01000341.1	Chromosome		NW_020863918.1	unplaced-scaffold	27285			ScVebR1_334;HRSCAF=992
GCA_003713205.1	Primary Assembly	Un			RHJT01000342.1	Chromosome		NW_020863929.1	unplaced-scaffold	16245			ScVebR1_335;HRSCAF=994
GCA_003713205.1	Primary Assembly	Un			RHJT01000343.1	Chromosome		NW_020863940.1	unplaced-scaffold	27346			ScVebR1_336;HRSCAF=995
GCA_003713205.1	Primary Assembly	Un			RHJT01000344.1	Chromosome		NW_020863951.1	unplaced-scaffold	20264			ScVebR1_337;HRSCAF=996
GCA_003713205.1	Primary Assembly	Un			RHJT01000345.1	Chromosome		NW_020863962.1	unplaced-scaffold	38525			ScVebR1_338;HRSCAF=997
GCA_003713205.1	Primary Assembly	Un			RHJT01000346.1	Chromosome		NW_020863973.1	unplaced-scaffold	12088			ScVebR1_339;HRSCAF=999
GCA_003713205.1	Primary Assembly	Un			RHJT01000347.1	Chromosome		NW_020863995.1	unplaced-scaffold	20527			ScVebR1_341;HRSCAF=1001
GCA_003713205.1	Primary Assembly	Un			RHJT01000348.1	Chromosome		NW_020864006.1	unplaced-scaffold	27800			ScVebR1_342;HRSCAF=1002
GCA_003713205.1	Primary Assembly	Un			RHJT01000349.1	Chromosome		NW_020864017.1	unplaced-scaffold	27549			ScVebR1_343;HRSCAF=1003
