Assembly Accession	Assembly-unit accession	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	Ordering	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_900059795.1	Primary Assembly	Un			HG739559.1	Chromosome			unplaced-scaffold	106115			scaffold_475
GCA_900059795.1	Primary Assembly	Un			HG739560.1	Chromosome			unplaced-scaffold	104541			scaffold_476
GCA_900059795.1	Primary Assembly	Un			HG739561.1	Chromosome			unplaced-scaffold	103437			scaffold_477
GCA_900059795.1	Primary Assembly	Un			HG739562.1	Chromosome			unplaced-scaffold	103109			scaffold_478
GCA_900059795.1	Primary Assembly	Un			HG739563.1	Chromosome			unplaced-scaffold	103070			scaffold_479
GCA_900059795.1	Primary Assembly	Un			HG739564.1	Chromosome			unplaced-scaffold	102679			scaffold_480
GCA_900059795.1	Primary Assembly	Un			HG739565.1	Chromosome			unplaced-scaffold	102503			scaffold_481
GCA_900059795.1	Primary Assembly	Un			HG739567.1	Chromosome			unplaced-scaffold	101015			scaffold_483
GCA_900059795.1	Primary Assembly	Un			HG739568.1	Chromosome			unplaced-scaffold	99274			scaffold_484
GCA_900059795.1	Primary Assembly	Un			HG739569.1	Chromosome			unplaced-scaffold	99236			scaffold_485
GCA_900059795.1	Primary Assembly	Un			HG739570.1	Chromosome			unplaced-scaffold	98608			scaffold_486
GCA_900059795.1	Primary Assembly	Un			HG739571.1	Chromosome			unplaced-scaffold	97159			scaffold_487
GCA_900059795.1	Primary Assembly	Un			HG739572.1	Chromosome			unplaced-scaffold	96974			scaffold_488
GCA_900059795.1	Primary Assembly	Un			HG739573.1	Chromosome			unplaced-scaffold	96586			scaffold_489
GCA_900059795.1	Primary Assembly	Un			HG739575.1	Chromosome			unplaced-scaffold	95967			scaffold_491
GCA_900059795.1	Primary Assembly	Un			HG739576.1	Chromosome			unplaced-scaffold	94818			scaffold_492
GCA_900059795.1	Primary Assembly	Un			HG739577.1	Chromosome			unplaced-scaffold	94327			scaffold_493
GCA_900059795.1	Primary Assembly	Un			HG739578.1	Chromosome			unplaced-scaffold	94282			scaffold_494
GCA_900059795.1	Primary Assembly	Un			HG739580.1	Chromosome			unplaced-scaffold	93561			scaffold_496
GCA_900059795.1	Primary Assembly	Un			HG739582.1	Chromosome			unplaced-scaffold	91905			scaffold_498
GCA_900059795.1	Primary Assembly	Un			HG739583.1	Chromosome			unplaced-scaffold	91532			scaffold_499
GCA_900059795.1	Primary Assembly	Un			HG739584.1	Chromosome			unplaced-scaffold	91197			scaffold_500
GCA_900059795.1	Primary Assembly	Un			HG739585.1	Chromosome			unplaced-scaffold	90972			scaffold_501
GCA_900059795.1	Primary Assembly	Un			HG739586.1	Chromosome			unplaced-scaffold	90914			scaffold_502
GCA_900059795.1	Primary Assembly	Un			HG739587.1	Chromosome			unplaced-scaffold	90778			scaffold_503
GCA_900059795.1	Primary Assembly	Un			HG739588.1	Chromosome			unplaced-scaffold	90580			scaffold_504
GCA_900059795.1	Primary Assembly	Un			HG739590.1	Chromosome			unplaced-scaffold	90098			scaffold_506
GCA_900059795.1	Primary Assembly	Un			HG739591.1	Chromosome			unplaced-scaffold	89413			scaffold_507
GCA_900059795.1	Primary Assembly	Un			HG739592.1	Chromosome			unplaced-scaffold	89321			scaffold_508
GCA_900059795.1	Primary Assembly	Un			HG739593.1	Chromosome			unplaced-scaffold	88636			scaffold_509
GCA_900059795.1	Primary Assembly	Un			HG739594.1	Chromosome			unplaced-scaffold	88101			scaffold_510
GCA_900059795.1	Primary Assembly	Un			HG739595.1	Chromosome			unplaced-scaffold	87919			scaffold_511
GCA_900059795.1	Primary Assembly	Un			HG739596.1	Chromosome			unplaced-scaffold	86988			scaffold_512
GCA_900059795.1	Primary Assembly	Un			HG739597.1	Chromosome			unplaced-scaffold	86461			scaffold_513
GCA_900059795.1	Primary Assembly	Un			HG739598.1	Chromosome			unplaced-scaffold	86270			scaffold_514
GCA_900059795.1	Primary Assembly	Un			HG739599.1	Chromosome			unplaced-scaffold	86186			scaffold_515
GCA_900059795.1	Primary Assembly	Un			HG739600.1	Chromosome			unplaced-scaffold	86046			scaffold_516
GCA_900059795.1	Primary Assembly	Un			HG739601.1	Chromosome			unplaced-scaffold	85882			scaffold_517
GCA_900059795.1	Primary Assembly	Un			HG739602.1	Chromosome			unplaced-scaffold	85468			scaffold_518
GCA_900059795.1	Primary Assembly	Un			HG739603.1	Chromosome			unplaced-scaffold	85467			scaffold_519
GCA_900059795.1	Primary Assembly	Un			HG739604.1	Chromosome			unplaced-scaffold	85104			scaffold_520
GCA_900059795.1	Primary Assembly	Un			HG739605.1	Chromosome			unplaced-scaffold	84258			scaffold_521
GCA_900059795.1	Primary Assembly	Un			HG739606.1	Chromosome			unplaced-scaffold	83465			scaffold_522
GCA_900059795.1	Primary Assembly	Un			HG739607.1	Chromosome			unplaced-scaffold	83258			scaffold_523
GCA_900059795.1	Primary Assembly	Un			HG739609.1	Chromosome			unplaced-scaffold	82806			scaffold_525
GCA_900059795.1	Primary Assembly	Un			HG739610.1	Chromosome			unplaced-scaffold	82692			scaffold_526
GCA_900059795.1	Primary Assembly	Un			HG739611.1	Chromosome			unplaced-scaffold	82540			scaffold_527
GCA_900059795.1	Primary Assembly	Un			HG739612.1	Chromosome			unplaced-scaffold	82352			scaffold_528
GCA_900059795.1	Primary Assembly	Un			HG739613.1	Chromosome			unplaced-scaffold	82225			scaffold_529
GCA_900059795.1	Primary Assembly	Un			HG739614.1	Chromosome			unplaced-scaffold	82079			scaffold_530
GCA_900059795.1	Primary Assembly	Un			HG739615.1	Chromosome			unplaced-scaffold	81830			scaffold_531
GCA_900059795.1	Primary Assembly	Un			HG739616.1	Chromosome			unplaced-scaffold	81771			scaffold_532
GCA_900059795.1	Primary Assembly	Un			HG739617.1	Chromosome			unplaced-scaffold	81636			scaffold_533
GCA_900059795.1	Primary Assembly	Un			HG739618.1	Chromosome			unplaced-scaffold	81537			scaffold_534
GCA_900059795.1	Primary Assembly	Un			HG739619.1	Chromosome			unplaced-scaffold	81441			scaffold_535
GCA_900059795.1	Primary Assembly	Un			HG739620.1	Chromosome			unplaced-scaffold	80521			scaffold_536
GCA_900059795.1	Primary Assembly	Un			HG739621.1	Chromosome			unplaced-scaffold	80429			scaffold_537
GCA_900059795.1	Primary Assembly	Un			HG739622.1	Chromosome			unplaced-scaffold	80422			scaffold_538
GCA_900059795.1	Primary Assembly	Un			HG739623.1	Chromosome			unplaced-scaffold	80383			scaffold_539
GCA_900059795.1	Primary Assembly	Un			HG739624.1	Chromosome			unplaced-scaffold	80213			scaffold_540
GCA_900059795.1	Primary Assembly	Un			HG739625.1	Chromosome			unplaced-scaffold	79990			scaffold_541
GCA_900059795.1	Primary Assembly	Un			HG739626.1	Chromosome			unplaced-scaffold	79410			scaffold_542
GCA_900059795.1	Primary Assembly	Un			HG739627.1	Chromosome			unplaced-scaffold	79342			scaffold_543
GCA_900059795.1	Primary Assembly	Un			HG739628.1	Chromosome			unplaced-scaffold	79256			scaffold_544
GCA_900059795.1	Primary Assembly	Un			HG739629.1	Chromosome			unplaced-scaffold	79008			scaffold_545
GCA_900059795.1	Primary Assembly	Un			HG739630.1	Chromosome			unplaced-scaffold	78972			scaffold_546
GCA_900059795.1	Primary Assembly	Un			HG739631.1	Chromosome			unplaced-scaffold	78853			scaffold_547
GCA_900059795.1	Primary Assembly	Un			HG739632.1	Chromosome			unplaced-scaffold	78591			scaffold_548
GCA_900059795.1	Primary Assembly	Un			HG739633.1	Chromosome			unplaced-scaffold	78213			scaffold_549
GCA_900059795.1	Primary Assembly	Un			HG739634.1	Chromosome			unplaced-scaffold	77312			scaffold_550
GCA_900059795.1	Primary Assembly	Un			HG739635.1	Chromosome			unplaced-scaffold	76993			scaffold_551
GCA_900059795.1	Primary Assembly	Un			HG739636.1	Chromosome			unplaced-scaffold	76801			scaffold_552
GCA_900059795.1	Primary Assembly	Un			HG739637.1	Chromosome			unplaced-scaffold	76749			scaffold_553
GCA_900059795.1	Primary Assembly	Un			HG739638.1	Chromosome			unplaced-scaffold	76484			scaffold_554
GCA_900059795.1	Primary Assembly	Un			HG739641.1	Chromosome			unplaced-scaffold	76274			scaffold_557
GCA_900059795.1	Primary Assembly	Un			HG739643.1	Chromosome			unplaced-scaffold	76131			scaffold_559
GCA_900059795.1	Primary Assembly	Un			HG739644.1	Chromosome			unplaced-scaffold	76067			scaffold_560
GCA_900059795.1	Primary Assembly	Un			HG739645.1	Chromosome			unplaced-scaffold	76010			scaffold_561
GCA_900059795.1	Primary Assembly	Un			HG739646.1	Chromosome			unplaced-scaffold	76003			scaffold_562
GCA_900059795.1	Primary Assembly	Un			HG739647.1	Chromosome			unplaced-scaffold	75920			scaffold_563
GCA_900059795.1	Primary Assembly	Un			HG739648.1	Chromosome			unplaced-scaffold	75886			scaffold_564
GCA_900059795.1	Primary Assembly	Un			HG739649.1	Chromosome			unplaced-scaffold	75795			scaffold_565
GCA_900059795.1	Primary Assembly	Un			HG739650.1	Chromosome			unplaced-scaffold	75603			scaffold_566
GCA_900059795.1	Primary Assembly	Un			HG739651.1	Chromosome			unplaced-scaffold	75242			scaffold_567
GCA_900059795.1	Primary Assembly	Un			HG739652.1	Chromosome			unplaced-scaffold	75076			scaffold_568
GCA_900059795.1	Primary Assembly	Un			HG739654.1	Chromosome			unplaced-scaffold	74815			scaffold_570
GCA_900059795.1	Primary Assembly	Un			HG739655.1	Chromosome			unplaced-scaffold	74770			scaffold_571
GCA_900059795.1	Primary Assembly	Un			HG739656.1	Chromosome			unplaced-scaffold	74510			scaffold_572
GCA_900059795.1	Primary Assembly	Un			HG739658.1	Chromosome			unplaced-scaffold	74284			scaffold_574
GCA_900059795.1	Primary Assembly	Un			HG739659.1	Chromosome			unplaced-scaffold	74111			scaffold_575
GCA_900059795.1	Primary Assembly	Un			HG739660.1	Chromosome			unplaced-scaffold	73663			scaffold_576
GCA_900059795.1	Primary Assembly	Un			HG739661.1	Chromosome			unplaced-scaffold	73251			scaffold_577
GCA_900059795.1	Primary Assembly	Un			HG739662.1	Chromosome			unplaced-scaffold	73048			scaffold_578
GCA_900059795.1	Primary Assembly	Un			HG739663.1	Chromosome			unplaced-scaffold	72709			scaffold_579
GCA_900059795.1	Primary Assembly	Un			HG739664.1	Chromosome			unplaced-scaffold	72698			scaffold_580
GCA_900059795.1	Primary Assembly	Un			HG739665.1	Chromosome			unplaced-scaffold	72590			scaffold_581
GCA_900059795.1	Primary Assembly	Un			HG739666.1	Chromosome			unplaced-scaffold	72333			scaffold_582
GCA_900059795.1	Primary Assembly	Un			HG739668.1	Chromosome			unplaced-scaffold	72231			scaffold_584
GCA_900059795.1	Primary Assembly	Un			HG739669.1	Chromosome			unplaced-scaffold	72122			scaffold_585
GCA_900059795.1	Primary Assembly	Un			HG739670.1	Chromosome			unplaced-scaffold	72095			scaffold_586
GCA_900059795.1	Primary Assembly	Un			HG739671.1	Chromosome			unplaced-scaffold	72054			scaffold_587
GCA_900059795.1	Primary Assembly	Un			HG739672.1	Chromosome			unplaced-scaffold	71803			scaffold_588
GCA_900059795.1	Primary Assembly	Un			HG739673.1	Chromosome			unplaced-scaffold	71703			scaffold_589
GCA_900059795.1	Primary Assembly	Un			HG739674.1	Chromosome			unplaced-scaffold	71521			scaffold_590
GCA_900059795.1	Primary Assembly	Un			HG739675.1	Chromosome			unplaced-scaffold	71517			scaffold_591
GCA_900059795.1	Primary Assembly	Un			HG739676.1	Chromosome			unplaced-scaffold	71250			scaffold_592
GCA_900059795.1	Primary Assembly	Un			HG739677.1	Chromosome			unplaced-scaffold	71225			scaffold_593
GCA_900059795.1	Primary Assembly	Un			HG739678.1	Chromosome			unplaced-scaffold	71014			scaffold_594
GCA_900059795.1	Primary Assembly	Un			HG739679.1	Chromosome			unplaced-scaffold	70917			scaffold_595
GCA_900059795.1	Primary Assembly	Un			HG739680.1	Chromosome			unplaced-scaffold	70911			scaffold_596
GCA_900059795.1	Primary Assembly	Un			HG739681.1	Chromosome			unplaced-scaffold	70884			scaffold_597
GCA_900059795.1	Primary Assembly	Un			HG739682.1	Chromosome			unplaced-scaffold	70837			scaffold_598
GCA_900059795.1	Primary Assembly	Un			HG739683.1	Chromosome			unplaced-scaffold	70588			scaffold_599
GCA_900059795.1	Primary Assembly	Un			HG739686.1	Chromosome			unplaced-scaffold	70265			scaffold_602
GCA_900059795.1	Primary Assembly	Un			HG739687.1	Chromosome			unplaced-scaffold	69910			scaffold_603
GCA_900059795.1	Primary Assembly	Un			HG739688.1	Chromosome			unplaced-scaffold	69769			scaffold_604
GCA_900059795.1	Primary Assembly	Un			HG739689.1	Chromosome			unplaced-scaffold	69605			scaffold_605
GCA_900059795.1	Primary Assembly	Un			HG739690.1	Chromosome			unplaced-scaffold	69453			scaffold_606
GCA_900059795.1	Primary Assembly	Un			HG739691.1	Chromosome			unplaced-scaffold	69302			scaffold_607
GCA_900059795.1	Primary Assembly	Un			HG739693.1	Chromosome			unplaced-scaffold	69189			scaffold_609
GCA_900059795.1	Primary Assembly	Un			HG739694.1	Chromosome			unplaced-scaffold	69185			scaffold_610
GCA_900059795.1	Primary Assembly	Un			HG739695.1	Chromosome			unplaced-scaffold	68957			scaffold_611
GCA_900059795.1	Primary Assembly	Un			HG739696.1	Chromosome			unplaced-scaffold	68948			scaffold_612
GCA_900059795.1	Primary Assembly	Un			HG739697.1	Chromosome			unplaced-scaffold	68917			scaffold_613
GCA_900059795.1	Primary Assembly	Un			HG739698.1	Chromosome			unplaced-scaffold	68791			scaffold_614
GCA_900059795.1	Primary Assembly	Un			HG739699.1	Chromosome			unplaced-scaffold	68694			scaffold_615
GCA_900059795.1	Primary Assembly	Un			HG739700.1	Chromosome			unplaced-scaffold	68258			scaffold_616
GCA_900059795.1	Primary Assembly	Un			HG739702.1	Chromosome			unplaced-scaffold	67945			scaffold_618
GCA_900059795.1	Primary Assembly	Un			HG739703.1	Chromosome			unplaced-scaffold	67767			scaffold_619
GCA_900059795.1	Primary Assembly	Un			HG739704.1	Chromosome			unplaced-scaffold	67733			scaffold_620
GCA_900059795.1	Primary Assembly	Un			HG739705.1	Chromosome			unplaced-scaffold	67476			scaffold_621
GCA_900059795.1	Primary Assembly	Un			HG739706.1	Chromosome			unplaced-scaffold	67180			scaffold_622
GCA_900059795.1	Primary Assembly	Un			HG739707.1	Chromosome			unplaced-scaffold	67101			scaffold_623
GCA_900059795.1	Primary Assembly	Un			HG739708.1	Chromosome			unplaced-scaffold	66841			scaffold_624
GCA_900059795.1	Primary Assembly	Un			HG739709.1	Chromosome			unplaced-scaffold	66598			scaffold_625
GCA_900059795.1	Primary Assembly	Un			HG739710.1	Chromosome			unplaced-scaffold	66449			scaffold_626
GCA_900059795.1	Primary Assembly	Un			HG739711.1	Chromosome			unplaced-scaffold	66432			scaffold_627
GCA_900059795.1	Primary Assembly	Un			HG739712.1	Chromosome			unplaced-scaffold	66057			scaffold_628
GCA_900059795.1	Primary Assembly	Un			HG739713.1	Chromosome			unplaced-scaffold	65929			scaffold_629
GCA_900059795.1	Primary Assembly	Un			HG739714.1	Chromosome			unplaced-scaffold	65845			scaffold_630
GCA_900059795.1	Primary Assembly	Un			HG739715.1	Chromosome			unplaced-scaffold	65613			scaffold_631
GCA_900059795.1	Primary Assembly	Un			HG739716.1	Chromosome			unplaced-scaffold	65591			scaffold_632
GCA_900059795.1	Primary Assembly	Un			HG739717.1	Chromosome			unplaced-scaffold	65461			scaffold_633
GCA_900059795.1	Primary Assembly	Un			HG739718.1	Chromosome			unplaced-scaffold	65419			scaffold_634
GCA_900059795.1	Primary Assembly	Un			HG739719.1	Chromosome			unplaced-scaffold	65268			scaffold_635
GCA_900059795.1	Primary Assembly	Un			HG739720.1	Chromosome			unplaced-scaffold	65263			scaffold_636
GCA_900059795.1	Primary Assembly	Un			HG739721.1	Chromosome			unplaced-scaffold	65263			scaffold_637
GCA_900059795.1	Primary Assembly	Un			HG739722.1	Chromosome			unplaced-scaffold	65173			scaffold_638
GCA_900059795.1	Primary Assembly	Un			HG739723.1	Chromosome			unplaced-scaffold	65141			scaffold_639
GCA_900059795.1	Primary Assembly	Un			HG739724.1	Chromosome			unplaced-scaffold	65128			scaffold_640
GCA_900059795.1	Primary Assembly	Un			HG739725.1	Chromosome			unplaced-scaffold	65025			scaffold_641
GCA_900059795.1	Primary Assembly	Un			HG739726.1	Chromosome			unplaced-scaffold	64886			scaffold_642
GCA_900059795.1	Primary Assembly	Un			HG739728.1	Chromosome			unplaced-scaffold	64757			scaffold_644
GCA_900059795.1	Primary Assembly	Un			HG739729.1	Chromosome			unplaced-scaffold	64632			scaffold_645
GCA_900059795.1	Primary Assembly	Un			HG739730.1	Chromosome			unplaced-scaffold	64543			scaffold_646
GCA_900059795.1	Primary Assembly	Un			HG739731.1	Chromosome			unplaced-scaffold	64470			scaffold_647
GCA_900059795.1	Primary Assembly	Un			HG739732.1	Chromosome			unplaced-scaffold	64445			scaffold_648
GCA_900059795.1	Primary Assembly	Un			HG739733.1	Chromosome			unplaced-scaffold	64443			scaffold_649
GCA_900059795.1	Primary Assembly	Un			HG739734.1	Chromosome			unplaced-scaffold	64423			scaffold_650
GCA_900059795.1	Primary Assembly	Un			HG739735.1	Chromosome			unplaced-scaffold	64395			scaffold_651
GCA_900059795.1	Primary Assembly	Un			HG739736.1	Chromosome			unplaced-scaffold	64282			scaffold_652
GCA_900059795.1	Primary Assembly	Un			HG739737.1	Chromosome			unplaced-scaffold	64063			scaffold_653
GCA_900059795.1	Primary Assembly	Un			HG739738.1	Chromosome			unplaced-scaffold	63804			scaffold_654
GCA_900059795.1	Primary Assembly	Un			HG739739.1	Chromosome			unplaced-scaffold	63573			scaffold_655
GCA_900059795.1	Primary Assembly	Un			HG739740.1	Chromosome			unplaced-scaffold	63548			scaffold_656
GCA_900059795.1	Primary Assembly	Un			HG739741.1	Chromosome			unplaced-scaffold	63458			scaffold_657
GCA_900059795.1	Primary Assembly	Un			HG739742.1	Chromosome			unplaced-scaffold	63335			scaffold_658
GCA_900059795.1	Primary Assembly	Un			HG739743.1	Chromosome			unplaced-scaffold	63332			scaffold_659
GCA_900059795.1	Primary Assembly	Un			HG739744.1	Chromosome			unplaced-scaffold	63195			scaffold_660
GCA_900059795.1	Primary Assembly	Un			HG739745.1	Chromosome			unplaced-scaffold	63154			scaffold_661
GCA_900059795.1	Primary Assembly	Un			HG739746.1	Chromosome			unplaced-scaffold	63152			scaffold_662
GCA_900059795.1	Primary Assembly	Un			HG739747.1	Chromosome			unplaced-scaffold	63138			scaffold_663
GCA_900059795.1	Primary Assembly	Un			HG739748.1	Chromosome			unplaced-scaffold	63025			scaffold_664
GCA_900059795.1	Primary Assembly	Un			HG739749.1	Chromosome			unplaced-scaffold	62727			scaffold_665
GCA_900059795.1	Primary Assembly	Un			HG739750.1	Chromosome			unplaced-scaffold	62691			scaffold_666
GCA_900059795.1	Primary Assembly	Un			HG739751.1	Chromosome			unplaced-scaffold	62643			scaffold_667
GCA_900059795.1	Primary Assembly	Un			HG739752.1	Chromosome			unplaced-scaffold	62594			scaffold_668
GCA_900059795.1	Primary Assembly	Un			HG739753.1	Chromosome			unplaced-scaffold	62453			scaffold_669
GCA_900059795.1	Primary Assembly	Un			HG739754.1	Chromosome			unplaced-scaffold	62378			scaffold_670
GCA_900059795.1	Primary Assembly	Un			HG739755.1	Chromosome			unplaced-scaffold	62170			scaffold_671
GCA_900059795.1	Primary Assembly	Un			HG739756.1	Chromosome			unplaced-scaffold	62149			scaffold_672
GCA_900059795.1	Primary Assembly	Un			HG739757.1	Chromosome			unplaced-scaffold	62095			scaffold_673
GCA_900059795.1	Primary Assembly	Un			HG739758.1	Chromosome			unplaced-scaffold	62032			scaffold_674
GCA_900059795.1	Primary Assembly	Un			HG739759.1	Chromosome			unplaced-scaffold	62031			scaffold_675
GCA_900059795.1	Primary Assembly	Un			HG739760.1	Chromosome			unplaced-scaffold	61939			scaffold_676
GCA_900059795.1	Primary Assembly	Un			HG739761.1	Chromosome			unplaced-scaffold	61893			scaffold_677
